Date,Close,
18/12/2013,0.272331,0.000%
19/12/2013,0.272331,0.000%
20/12/2013,0.272331,0.000%
23/12/2013,0.272331,0.000%
24/12/2013,0.272331,0.000%
25/12/2013,0.272331,0.000%
26/12/2013,0.272272,-0.022%
27/12/2013,0.272331,0.022%
30/12/2013,0.272331,0.000%
31/12/2013,0.272331,0.000%
01/01/2014,0.272331,0.000%
02/01/2014,0.272331,0.000%
03/01/2014,0.272331,0.000%
06/01/2014,0.272331,0.000%
07/01/2014,0.272331,0.000%
08/01/2014,0.272331,0.000%
09/01/2014,0.272272,-0.022%
10/01/2014,0.272331,0.022%
13/01/2014,0.272331,0.000%
14/01/2014,0.272331,0.000%
15/01/2014,0.272331,0.000%
16/01/2014,0.272331,0.000%
17/01/2014,0.272331,0.000%
20/01/2014,0.272331,0.000%
21/01/2014,0.272331,0.000%
22/01/2014,0.272331,0.000%
23/01/2014,0.272331,0.000%
24/01/2014,0.272264,-0.025%
27/01/2014,0.272324,0.022%
28/01/2014,0.272324,0.000%
29/01/2014,0.272331,0.003%
30/01/2014,0.272331,0.000%
31/01/2014,0.272272,-0.022%
03/02/2014,0.272331,0.022%
04/02/2014,0.272331,0.000%
05/02/2014,0.272331,0.000%
06/02/2014,0.272331,0.000%
07/02/2014,0.272331,0.000%
10/02/2014,0.272331,0.000%
11/02/2014,0.272331,0.000%
12/02/2014,0.272324,-0.003%
13/02/2014,0.272264,-0.022%
14/02/2014,0.272331,0.025%
17/02/2014,0.272324,-0.003%
18/02/2014,0.272324,0.000%
19/02/2014,0.272264,-0.022%
20/02/2014,0.272331,0.025%
21/02/2014,0.272331,0.000%
24/02/2014,0.272331,0.000%
25/02/2014,0.272331,0.000%
26/02/2014,0.272331,0.000%
27/02/2014,0.272331,0.000%
28/02/2014,0.272331,0.000%
03/03/2014,0.272324,-0.003%
04/03/2014,0.272331,0.003%
05/03/2014,0.272264,-0.025%
06/03/2014,0.272331,0.025%
07/03/2014,0.272331,0.000%
10/03/2014,0.272331,0.000%
11/03/2014,0.272331,0.000%
12/03/2014,0.272331,0.000%
13/03/2014,0.272331,0.000%
14/03/2014,0.272331,0.000%
17/03/2014,0.272331,0.000%
18/03/2014,0.272331,0.000%
19/03/2014,0.272272,-0.022%
20/03/2014,0.272331,0.022%
21/03/2014,0.272331,0.000%
24/03/2014,0.272324,-0.003%
25/03/2014,0.272331,0.003%
26/03/2014,0.272331,0.000%
27/03/2014,0.272272,-0.022%
28/03/2014,0.272331,0.022%
31/03/2014,0.272331,0.000%
01/04/2014,0.272324,-0.003%
02/04/2014,0.272324,0.000%
03/04/2014,0.272324,0.000%
04/04/2014,0.272324,0.000%
07/04/2014,0.272331,0.003%
08/04/2014,0.272331,0.000%
09/04/2014,0.272324,-0.003%
10/04/2014,0.272331,0.003%
11/04/2014,0.272331,0.000%
14/04/2014,0.272324,-0.003%
15/04/2014,0.272331,0.003%
16/04/2014,0.272331,0.000%
17/04/2014,0.272331,0.000%
18/04/2014,0.272331,0.000%
21/04/2014,0.272331,0.000%
22/04/2014,0.272324,-0.003%
23/04/2014,0.272331,0.003%
24/04/2014,0.272324,-0.003%
25/04/2014,0.272324,0.000%
28/04/2014,0.272324,0.000%
29/04/2014,0.272324,0.000%
30/04/2014,0.272331,0.003%
01/05/2014,0.272331,0.000%
02/05/2014,0.272331,0.000%
05/05/2014,0.272331,0.000%
06/05/2014,0.272324,-0.003%
07/05/2014,0.272324,0.000%
08/05/2014,0.272324,0.000%
09/05/2014,0.272272,-0.019%
12/05/2014,0.272264,-0.003%
13/05/2014,0.272324,0.022%
14/05/2014,0.272324,0.000%
15/05/2014,0.272331,0.003%
16/05/2014,0.272264,-0.025%
19/05/2014,0.272324,0.022%
20/05/2014,0.272324,0.000%
21/05/2014,0.272331,0.003%
22/05/2014,0.272331,0.000%
23/05/2014,0.272331,0.000%
26/05/2014,0.272331,0.000%
27/05/2014,0.272331,0.000%
28/05/2014,0.272331,0.000%
29/05/2014,0.272331,0.000%
30/05/2014,0.272331,0.000%
02/06/2014,0.272331,0.000%
03/06/2014,0.272331,0.000%
04/06/2014,0.272331,0.000%
05/06/2014,0.272324,-0.003%
06/06/2014,0.272324,0.000%
09/06/2014,0.272331,0.003%
10/06/2014,0.272331,0.000%
11/06/2014,0.272324,-0.003%
12/06/2014,0.272324,0.000%
13/06/2014,0.272272,-0.019%
16/06/2014,0.272324,0.019%
17/06/2014,0.272331,0.003%
18/06/2014,0.272331,0.000%
19/06/2014,0.272331,0.000%
20/06/2014,0.272331,0.000%
23/06/2014,0.272331,0.000%
24/06/2014,0.272331,0.000%
25/06/2014,0.272339,0.003%
26/06/2014,0.272346,0.003%
27/06/2014,0.272346,0.000%
30/06/2014,0.272346,0.000%
01/07/2014,0.272331,-0.006%
02/07/2014,0.272324,-0.003%
03/07/2014,0.272324,0.000%
04/07/2014,0.272324,0.000%
07/07/2014,0.272324,0.000%
08/07/2014,0.272331,0.003%
09/07/2014,0.272331,0.000%
10/07/2014,0.272331,0.000%
11/07/2014,0.272272,-0.022%
14/07/2014,0.272331,0.022%
15/07/2014,0.272324,-0.003%
16/07/2014,0.272324,0.000%
17/07/2014,0.272324,0.000%
18/07/2014,0.272324,0.000%
21/07/2014,0.272324,0.000%
22/07/2014,0.272324,0.000%
23/07/2014,0.272324,0.000%
24/07/2014,0.272324,0.000%
25/07/2014,0.272324,0.000%
28/07/2014,0.272324,0.000%
29/07/2014,0.272324,0.000%
30/07/2014,0.272324,0.000%
31/07/2014,0.272324,0.000%
01/08/2014,0.272324,0.000%
04/08/2014,0.272324,0.000%
05/08/2014,0.272324,0.000%
06/08/2014,0.272324,0.000%
07/08/2014,0.272324,0.000%
08/08/2014,0.272324,0.000%
11/08/2014,0.272324,0.000%
12/08/2014,0.272324,0.000%
13/08/2014,0.272324,0.000%
14/08/2014,0.272324,0.000%
15/08/2014,0.272324,0.000%
18/08/2014,0.272324,0.000%
19/08/2014,0.272324,0.000%
20/08/2014,0.272324,0.000%
21/08/2014,0.272324,0.000%
22/08/2014,0.272324,0.000%
25/08/2014,0.272331,0.003%
26/08/2014,0.272324,-0.003%
27/08/2014,0.272324,0.000%
28/08/2014,0.272324,0.000%
29/08/2014,0.272324,0.000%
01/09/2014,0.272331,0.003%
02/09/2014,0.272324,-0.003%
03/09/2014,0.272324,0.000%
04/09/2014,0.272331,0.003%
05/09/2014,0.272331,0.000%
08/09/2014,0.272331,0.000%
09/09/2014,0.272331,0.000%
10/09/2014,0.272331,0.000%
11/09/2014,0.272324,-0.003%
12/09/2014,0.272324,0.000%
15/09/2014,0.272331,0.003%
16/09/2014,0.272331,0.000%
17/09/2014,0.272331,0.000%
18/09/2014,0.272331,0.000%
19/09/2014,0.272331,0.000%
22/09/2014,0.272331,0.000%
23/09/2014,0.272331,0.000%
24/09/2014,0.272331,0.000%
25/09/2014,0.272339,0.003%
26/09/2014,0.272346,0.003%
29/09/2014,0.272346,0.000%
30/09/2014,0.272331,-0.006%
01/10/2014,0.272331,0.000%
02/10/2014,0.272331,0.000%
03/10/2014,0.272279,-0.019%
06/10/2014,0.272324,0.017%
07/10/2014,0.272324,0.000%
08/10/2014,0.272324,0.000%
09/10/2014,0.272324,0.000%
10/10/2014,0.272324,0.000%
13/10/2014,0.272324,0.000%
14/10/2014,0.272324,0.000%
15/10/2014,0.272324,0.000%
16/10/2014,0.272324,0.000%
17/10/2014,0.272331,0.003%
20/10/2014,0.272324,-0.003%
21/10/2014,0.272324,0.000%
22/10/2014,0.272324,0.000%
23/10/2014,0.272272,-0.019%
24/10/2014,0.272272,0.000%
27/10/2014,0.272331,0.022%
28/10/2014,0.272331,0.000%
29/10/2014,0.272331,0.000%
30/10/2014,0.272331,0.000%
31/10/2014,0.272331,0.000%
03/11/2014,0.272324,-0.003%
04/11/2014,0.272324,0.000%
05/11/2014,0.272324,0.000%
06/11/2014,0.272324,0.000%
07/11/2014,0.272324,0.000%
10/11/2014,0.272324,0.000%
11/11/2014,0.272324,0.000%
12/11/2014,0.272324,0.000%
13/11/2014,0.272324,0.000%
14/11/2014,0.272324,0.000%
17/11/2014,0.272324,0.000%
18/11/2014,0.272324,0.000%
19/11/2014,0.272324,0.000%
20/11/2014,0.272324,0.000%
21/11/2014,0.272331,0.003%
24/11/2014,0.272324,-0.003%
25/11/2014,0.272324,0.000%
26/11/2014,0.272331,0.003%
27/11/2014,0.272331,0.000%
28/11/2014,0.272324,-0.003%
01/12/2014,0.272324,0.000%
02/12/2014,0.272331,0.003%
03/12/2014,0.272324,-0.003%
04/12/2014,0.272264,-0.022%
05/12/2014,0.272331,0.025%
08/12/2014,0.272324,-0.003%
09/12/2014,0.272324,0.000%
10/12/2014,0.272324,0.000%
11/12/2014,0.272272,-0.019%
12/12/2014,0.272272,0.000%
15/12/2014,0.272324,0.019%
16/12/2014,0.272324,0.000%
17/12/2014,0.272324,0.000%
18/12/2014,0.272324,0.000%
19/12/2014,0.272264,-0.022%
22/12/2014,0.272324,0.022%
23/12/2014,0.272331,0.003%
24/12/2014,0.272272,-0.022%
25/12/2014,0.272331,0.022%
26/12/2014,0.272331,0.000%
29/12/2014,0.272324,-0.003%
30/12/2014,0.272324,0.000%
31/12/2014,0.272331,0.003%
01/01/2015,0.272331,0.000%
02/01/2015,0.272324,-0.003%
05/01/2015,0.272324,0.000%
06/01/2015,0.272324,0.000%
07/01/2015,0.272324,0.000%
08/01/2015,0.272324,0.000%
09/01/2015,0.272324,0.000%
12/01/2015,0.272324,0.000%
13/01/2015,0.272324,0.000%
14/01/2015,0.272324,0.000%
15/01/2015,0.272324,0.000%
16/01/2015,0.272324,0.000%
19/01/2015,0.272324,0.000%
20/01/2015,0.272324,0.000%
21/01/2015,0.272324,0.000%
22/01/2015,0.272324,0.000%
23/01/2015,0.272324,0.000%
26/01/2015,0.272324,0.000%
27/01/2015,0.272324,0.000%
28/01/2015,0.272324,0.000%
29/01/2015,0.272257,-0.025%
30/01/2015,0.272324,0.025%
02/02/2015,0.272324,0.000%
03/02/2015,0.272324,0.000%
04/02/2015,0.272324,0.000%
05/02/2015,0.272324,0.000%
06/02/2015,0.272324,0.000%
09/02/2015,0.272272,-0.019%
10/02/2015,0.272324,0.019%
11/02/2015,0.272324,0.000%
12/02/2015,0.272324,0.000%
13/02/2015,0.272324,0.000%
16/02/2015,0.272324,0.000%
17/02/2015,0.272324,0.000%
18/02/2015,0.272324,0.000%
19/02/2015,0.272264,-0.022%
20/02/2015,0.272324,0.022%
23/02/2015,0.272331,0.003%
24/02/2015,0.272331,0.000%
25/02/2015,0.272331,0.000%
26/02/2015,0.272331,0.000%
27/02/2015,0.272331,0.000%
02/03/2015,0.272331,0.000%
03/03/2015,0.272331,0.000%
04/03/2015,0.272331,0.000%
05/03/2015,0.272272,-0.022%
06/03/2015,0.272331,0.022%
09/03/2015,0.272331,0.000%
10/03/2015,0.272264,-0.025%
11/03/2015,0.272331,0.025%
12/03/2015,0.272264,-0.025%
13/03/2015,0.272331,0.025%
16/03/2015,0.272324,-0.003%
17/03/2015,0.272324,0.000%
18/03/2015,0.272324,0.000%
19/03/2015,0.272324,0.000%
20/03/2015,0.272324,0.000%
23/03/2015,0.272331,0.003%
24/03/2015,0.272331,0.000%
25/03/2015,0.272331,0.000%
26/03/2015,0.272331,0.000%
27/03/2015,0.272331,0.000%
30/03/2015,0.272316,-0.006%
31/03/2015,0.272316,0.000%
01/04/2015,0.272316,0.000%
02/04/2015,0.272316,0.000%
03/04/2015,0.272316,0.000%
06/04/2015,0.272316,0.000%
07/04/2015,0.272324,0.003%
08/04/2015,0.272324,0.000%
09/04/2015,0.272324,0.000%
10/04/2015,0.272324,0.000%
13/04/2015,0.272324,0.000%
14/04/2015,0.272264,-0.022%
15/04/2015,0.272324,0.022%
16/04/2015,0.272324,0.000%
17/04/2015,0.272324,0.000%
20/04/2015,0.272324,0.000%
21/04/2015,0.272324,0.000%
22/04/2015,0.272264,-0.022%
23/04/2015,0.272324,0.022%
24/04/2015,0.272324,0.000%
27/04/2015,0.272324,0.000%
28/04/2015,0.272324,0.000%
29/04/2015,0.272324,0.000%
30/04/2015,0.272324,0.000%
01/05/2015,0.272324,0.000%
04/05/2015,0.272324,0.000%
05/05/2015,0.272324,0.000%
06/05/2015,0.272324,0.000%
07/05/2015,0.272324,0.000%
08/05/2015,0.272324,0.000%
11/05/2015,0.272324,0.000%
12/05/2015,0.272324,0.000%
13/05/2015,0.272324,0.000%
14/05/2015,0.272324,0.000%
15/05/2015,0.272324,0.000%
18/05/2015,0.272324,0.000%
19/05/2015,0.272324,0.000%
20/05/2015,0.272324,0.000%
21/05/2015,0.272324,0.000%
22/05/2015,0.272324,0.000%
25/05/2015,0.272324,0.000%
26/05/2015,0.272324,0.000%
27/05/2015,0.272324,0.000%
28/05/2015,0.272324,0.000%
29/05/2015,0.272324,0.000%
01/06/2015,0.272264,-0.022%
02/06/2015,0.272324,0.022%
03/06/2015,0.272324,0.000%
04/06/2015,0.272353,0.011%
05/06/2015,0.272331,-0.008%
08/06/2015,0.272324,-0.003%
09/06/2015,0.272324,0.000%
10/06/2015,0.272264,-0.022%
11/06/2015,0.272339,0.028%
12/06/2015,0.272324,-0.006%
15/06/2015,0.272324,0.000%
16/06/2015,0.272264,-0.022%
17/06/2015,0.272331,0.025%
18/06/2015,0.272331,0.000%
19/06/2015,0.272339,0.003%
22/06/2015,0.272346,0.003%
23/06/2015,0.272324,-0.008%
24/06/2015,0.272331,0.003%
25/06/2015,0.272339,0.003%
26/06/2015,0.272272,-0.025%
29/06/2015,0.272324,0.019%
30/06/2015,0.272339,0.006%
01/07/2015,0.272331,-0.003%
02/07/2015,0.272324,-0.003%
03/07/2015,0.272264,-0.022%
06/07/2015,0.272331,0.025%
07/07/2015,0.272331,0.000%
08/07/2015,0.272264,-0.025%
09/07/2015,0.272324,0.022%
10/07/2015,0.272324,0.000%
13/07/2015,0.272324,0.000%
14/07/2015,0.272331,0.003%
15/07/2015,0.272331,0.000%
16/07/2015,0.272324,-0.003%
17/07/2015,0.272324,0.000%
20/07/2015,0.272324,0.000%
21/07/2015,0.272309,-0.006%
22/07/2015,0.272324,0.006%
23/07/2015,0.272324,0.000%
24/07/2015,0.272324,0.000%
27/07/2015,0.272324,0.000%
28/07/2015,0.272324,0.000%
29/07/2015,0.272264,-0.022%
30/07/2015,0.272324,0.022%
31/07/2015,0.272272,-0.019%
03/08/2015,0.272324,0.019%
04/08/2015,0.272324,0.000%
05/08/2015,0.272324,0.000%
06/08/2015,0.272324,0.000%
07/08/2015,0.272264,-0.022%
10/08/2015,0.272324,0.022%
11/08/2015,0.272264,-0.022%
12/08/2015,0.272324,0.022%
13/08/2015,0.272324,0.000%
14/08/2015,0.272346,0.008%
17/08/2015,0.272324,-0.008%
18/08/2015,0.272324,0.000%
19/08/2015,0.272324,0.000%
20/08/2015,0.272324,0.000%
21/08/2015,0.272324,0.000%
24/08/2015,0.272324,0.000%
25/08/2015,0.272316,-0.003%
26/08/2015,0.272324,0.003%
27/08/2015,0.272339,0.006%
28/08/2015,0.272339,0.000%
31/08/2015,0.272331,-0.003%
01/09/2015,0.272339,0.003%
02/09/2015,0.272331,-0.003%
03/09/2015,0.272339,0.003%
04/09/2015,0.272339,0.000%
07/09/2015,0.272331,-0.003%
08/09/2015,0.272331,0.000%
09/09/2015,0.272361,0.011%
10/09/2015,0.272324,-0.014%
11/09/2015,0.272346,0.008%
14/09/2015,0.272264,-0.030%
15/09/2015,0.272324,0.022%
16/09/2015,0.272339,0.006%
17/09/2015,0.272376,0.014%
18/09/2015,0.272353,-0.008%
21/09/2015,0.272376,0.008%
22/09/2015,0.272361,-0.006%
23/09/2015,0.272361,0.000%
24/09/2015,0.272361,0.000%
25/09/2015,0.272368,0.003%
28/09/2015,0.272353,-0.006%
29/09/2015,0.272272,-0.030%
30/09/2015,0.272339,0.025%
01/10/2015,0.272324,-0.006%
02/10/2015,0.272272,-0.019%
05/10/2015,0.272324,0.019%
06/10/2015,0.272324,0.000%
07/10/2015,0.272361,0.014%
08/10/2015,0.272331,-0.011%
09/10/2015,0.272331,0.000%
12/10/2015,0.272324,-0.003%
13/10/2015,0.272346,0.008%
14/10/2015,0.272346,0.000%
15/10/2015,0.272368,0.008%
16/10/2015,0.272383,0.006%
19/10/2015,0.272331,-0.019%
20/10/2015,0.272346,0.006%
21/10/2015,0.272324,-0.008%
22/10/2015,0.272324,0.000%
23/10/2015,0.272361,0.014%
26/10/2015,0.272361,0.000%
27/10/2015,0.272331,-0.011%
28/10/2015,0.272331,0.000%
29/10/2015,0.272339,0.003%
30/10/2015,0.272346,0.003%
02/11/2015,0.272346,0.000%
03/11/2015,0.272346,0.000%
04/11/2015,0.272339,-0.003%
05/11/2015,0.272264,-0.028%
06/11/2015,0.272346,0.030%
09/11/2015,0.272331,-0.006%
10/11/2015,0.272346,0.006%
11/11/2015,0.272324,-0.008%
12/11/2015,0.272324,0.000%
13/11/2015,0.272346,0.008%
16/11/2015,0.272339,-0.003%
17/11/2015,0.272324,-0.006%
18/11/2015,0.272346,0.008%
19/11/2015,0.272324,-0.008%
20/11/2015,0.272353,0.011%
23/11/2015,0.272339,-0.005%
24/11/2015,0.272331,-0.003%
25/11/2015,0.272331,0.000%
26/11/2015,0.272331,0.000%
27/11/2015,0.272331,0.000%
30/11/2015,0.272331,0.000%
01/12/2015,0.272279,-0.019%
02/12/2015,0.272361,0.030%
03/12/2015,0.272324,-0.014%
04/12/2015,0.272331,0.003%
07/12/2015,0.272346,0.006%
08/12/2015,0.272353,0.003%
09/12/2015,0.272324,-0.011%
10/12/2015,0.272324,0.000%
11/12/2015,0.272368,0.016%
14/12/2015,0.272324,-0.016%
15/12/2015,0.272339,0.006%
16/12/2015,0.272324,-0.006%
17/12/2015,0.272324,0.000%
18/12/2015,0.272324,0.000%
21/12/2015,0.272353,0.011%
22/12/2015,0.272339,-0.005%
23/12/2015,0.272324,-0.006%
24/12/2015,0.272331,0.003%
25/12/2015,0.272331,0.000%
28/12/2015,0.272339,0.003%
29/12/2015,0.272324,-0.006%
30/12/2015,0.272339,0.006%
31/12/2015,0.272331,-0.003%
01/01/2016,0.272331,0.000%
04/01/2016,0.272346,0.006%
05/01/2016,0.272324,-0.008%
06/01/2016,0.272324,0.000%
07/01/2016,0.272331,0.003%
08/01/2016,0.272361,0.011%
11/01/2016,0.272346,-0.006%
12/01/2016,0.272339,-0.003%
13/01/2016,0.272339,0.000%
14/01/2016,0.272324,-0.006%
15/01/2016,0.272368,0.016%
18/01/2016,0.272324,-0.016%
19/01/2016,0.272346,0.008%
20/01/2016,0.272353,0.003%
21/01/2016,0.272339,-0.005%
22/01/2016,0.272368,0.011%
25/01/2016,0.272324,-0.016%
26/01/2016,0.272324,0.000%
27/01/2016,0.272346,0.008%
28/01/2016,0.272331,-0.006%
29/01/2016,0.272346,0.006%
01/02/2016,0.272324,-0.008%
02/02/2016,0.272324,0.000%
03/02/2016,0.272331,0.003%
04/02/2016,0.272324,-0.003%
05/02/2016,0.272331,0.003%
08/02/2016,0.272331,0.000%
09/02/2016,0.272331,0.000%
10/02/2016,0.272331,0.000%
11/02/2016,0.272264,-0.025%
12/02/2016,0.272331,0.025%
15/02/2016,0.272331,0.000%
16/02/2016,0.272331,0.000%
17/02/2016,0.272331,0.000%
18/02/2016,0.272324,-0.003%
19/02/2016,0.272331,0.003%
22/02/2016,0.272324,-0.003%
23/02/2016,0.272324,0.000%
24/02/2016,0.272324,0.000%
25/02/2016,0.272316,-0.003%
26/02/2016,0.272331,0.006%
29/02/2016,0.272264,-0.025%
01/03/2016,0.272324,0.022%
02/03/2016,0.272331,0.003%
03/03/2016,0.272331,0.000%
04/03/2016,0.272331,0.000%
07/03/2016,0.272324,-0.003%
08/03/2016,0.272339,0.006%
09/03/2016,0.272331,-0.003%
10/03/2016,0.272339,0.003%
11/03/2016,0.272331,-0.003%
14/03/2016,0.272331,0.000%
15/03/2016,0.272324,-0.003%
16/03/2016,0.272339,0.006%
17/03/2016,0.272339,0.000%
18/03/2016,0.272346,0.003%
21/03/2016,0.272331,-0.006%
22/03/2016,0.272339,0.003%
23/03/2016,0.272339,0.000%
24/03/2016,0.272339,0.000%
25/03/2016,0.272339,0.000%
28/03/2016,0.272264,-0.028%
29/03/2016,0.272339,0.028%
30/03/2016,0.272346,0.003%
31/03/2016,0.272331,-0.006%
01/04/2016,0.272331,0.000%
04/04/2016,0.272324,-0.003%
05/04/2016,0.272324,0.000%
06/04/2016,0.272339,0.006%
07/04/2016,0.272331,-0.003%
08/04/2016,0.272324,-0.003%
11/04/2016,0.272331,0.003%
12/04/2016,0.272339,0.003%
13/04/2016,0.272331,-0.003%
14/04/2016,0.272272,-0.022%
15/04/2016,0.272331,0.022%
18/04/2016,0.272331,0.000%
19/04/2016,0.272324,-0.003%
20/04/2016,0.272324,0.000%
21/04/2016,0.272324,0.000%
22/04/2016,0.272264,-0.022%
25/04/2016,0.272331,0.025%
26/04/2016,0.272324,-0.003%
27/04/2016,0.272339,0.006%
28/04/2016,0.272339,0.000%
29/04/2016,0.272339,0.000%
02/05/2016,0.272339,0.000%
03/05/2016,0.272324,-0.006%
04/05/2016,0.272324,0.000%
05/05/2016,0.272324,0.000%
06/05/2016,0.272339,0.006%
09/05/2016,0.272324,-0.006%
10/05/2016,0.272324,0.000%
11/05/2016,0.272324,0.000%
12/05/2016,0.272324,0.000%
13/05/2016,0.272272,-0.019%
16/05/2016,0.272331,0.022%
17/05/2016,0.272324,-0.003%
18/05/2016,0.272324,0.000%
19/05/2016,0.272324,0.000%
20/05/2016,0.272264,-0.022%
23/05/2016,0.272324,0.022%
24/05/2016,0.272324,0.000%
25/05/2016,0.272324,0.000%
26/05/2016,0.272324,0.000%
27/05/2016,0.272324,0.000%
30/05/2016,0.272324,0.000%
31/05/2016,0.272324,0.000%
01/06/2016,0.272324,0.000%
02/06/2016,0.272324,0.000%
03/06/2016,0.272324,0.000%
06/06/2016,0.272324,0.000%
07/06/2016,0.272339,0.006%
08/06/2016,0.272339,0.000%
09/06/2016,0.272331,-0.003%
10/06/2016,0.272272,-0.022%
13/06/2016,0.272324,0.019%
14/06/2016,0.272331,0.003%
15/06/2016,0.272331,0.000%
16/06/2016,0.272331,0.000%
17/06/2016,0.272331,0.000%
20/06/2016,0.272324,-0.003%
21/06/2016,0.272331,0.003%
22/06/2016,0.272331,0.000%
23/06/2016,0.272331,0.000%
24/06/2016,0.272324,-0.003%
27/06/2016,0.272331,0.003%
28/06/2016,0.272353,0.008%
29/06/2016,0.272331,-0.008%
30/06/2016,0.272331,0.000%
01/07/2016,0.272339,0.003%
04/07/2016,0.272324,-0.006%
05/07/2016,0.272324,0.000%
06/07/2016,0.272316,-0.003%
07/07/2016,0.272316,0.000%
08/07/2016,0.272339,0.008%
11/07/2016,0.272324,-0.006%
12/07/2016,0.272324,0.000%
13/07/2016,0.272324,0.000%
14/07/2016,0.272324,0.000%
15/07/2016,0.272339,0.006%
18/07/2016,0.272324,-0.006%
19/07/2016,0.272324,0.000%
20/07/2016,0.272324,0.000%
21/07/2016,0.272324,0.000%
22/07/2016,0.272331,0.003%
25/07/2016,0.272324,-0.003%
26/07/2016,0.272264,-0.022%
27/07/2016,0.272264,0.000%
28/07/2016,0.272324,0.022%
29/07/2016,0.272339,0.006%
01/08/2016,0.272346,0.003%
02/08/2016,0.272324,-0.008%
03/08/2016,0.272324,0.000%
04/08/2016,0.272324,0.000%
05/08/2016,0.272324,0.000%
08/08/2016,0.272324,0.000%
09/08/2016,0.272331,0.003%
10/08/2016,0.272331,0.000%
11/08/2016,0.272331,0.000%
12/08/2016,0.272264,-0.025%
15/08/2016,0.272331,0.025%
16/08/2016,0.272331,0.000%
17/08/2016,0.272324,-0.003%
18/08/2016,0.272346,0.008%
19/08/2016,0.272264,-0.030%
22/08/2016,0.272324,0.022%
23/08/2016,0.272324,0.000%
24/08/2016,0.272324,0.000%
25/08/2016,0.272324,0.000%
26/08/2016,0.272331,0.003%
29/08/2016,0.272324,-0.003%
30/08/2016,0.272324,0.000%
31/08/2016,0.272324,0.000%
01/09/2016,0.272324,0.000%
02/09/2016,0.272331,0.003%
05/09/2016,0.272324,-0.003%
06/09/2016,0.272324,0.000%
07/09/2016,0.272324,0.000%
08/09/2016,0.272324,0.000%
09/09/2016,0.272324,0.000%
12/09/2016,0.272324,0.000%
13/09/2016,0.272264,-0.022%
14/09/2016,0.272324,0.022%
15/09/2016,0.272324,0.000%
16/09/2016,0.272324,0.000%
19/09/2016,0.272324,0.000%
20/09/2016,0.272264,-0.022%
21/09/2016,0.272264,0.000%
22/09/2016,0.272324,0.022%
23/09/2016,0.272331,0.003%
26/09/2016,0.272324,-0.003%
27/09/2016,0.272339,0.006%
28/09/2016,0.272324,-0.006%
29/09/2016,0.272339,0.006%
30/09/2016,0.272331,-0.003%
03/10/2016,0.272324,-0.003%
04/10/2016,0.272324,0.000%
05/10/2016,0.272264,-0.022%
06/10/2016,0.272324,0.022%
07/10/2016,0.272324,0.000%
10/10/2016,0.272324,0.000%
11/10/2016,0.272324,0.000%
12/10/2016,0.272331,0.003%
13/10/2016,0.272331,0.000%
14/10/2016,0.272331,0.000%
17/10/2016,0.272339,0.003%
18/10/2016,0.272331,-0.003%
19/10/2016,0.272331,0.000%
20/10/2016,0.272324,-0.003%
21/10/2016,0.272324,0.000%
24/10/2016,0.272324,0.000%
25/10/2016,0.272331,0.003%
26/10/2016,0.272331,0.000%
27/10/2016,0.272339,0.003%
28/10/2016,0.272339,0.000%
31/10/2016,0.272331,-0.003%
01/11/2016,0.272331,0.000%
02/11/2016,0.272324,-0.003%
03/11/2016,0.272331,0.003%
04/11/2016,0.272331,0.000%
07/11/2016,0.272264,-0.025%
08/11/2016,0.272331,0.025%
09/11/2016,0.272331,0.000%
10/11/2016,0.272331,0.000%
11/11/2016,0.272331,0.000%
14/11/2016,0.272324,-0.003%
15/11/2016,0.272324,0.000%
16/11/2016,0.272324,0.000%
17/11/2016,0.272324,0.000%
18/11/2016,0.272331,0.003%
21/11/2016,0.272331,0.000%
22/11/2016,0.272324,-0.003%
23/11/2016,0.272324,0.000%
24/11/2016,0.272324,0.000%
25/11/2016,0.272264,-0.022%
28/11/2016,0.272324,0.022%
29/11/2016,0.272331,0.003%
30/11/2016,0.272331,0.000%
01/12/2016,0.272331,0.000%
02/12/2016,0.272339,0.003%
05/12/2016,0.272324,-0.006%
06/12/2016,0.272264,-0.022%
07/12/2016,0.272331,0.025%
08/12/2016,0.272324,-0.003%
09/12/2016,0.272331,0.003%
12/12/2016,0.272324,-0.003%
13/12/2016,0.272324,0.000%
14/12/2016,0.272324,0.000%
15/12/2016,0.272331,0.003%
16/12/2016,0.272324,-0.003%
19/12/2016,0.272339,0.006%
20/12/2016,0.272339,0.000%
21/12/2016,0.272339,0.000%
22/12/2016,0.272331,-0.003%
23/12/2016,0.272361,0.011%
26/12/2016,0.272361,0.000%
27/12/2016,0.272339,-0.008%
28/12/2016,0.272339,0.000%
29/12/2016,0.272339,0.000%
30/12/2016,0.272339,0.000%
02/01/2017,0.272339,0.000%
03/01/2017,0.272339,0.000%
04/01/2017,0.272331,-0.003%
05/01/2017,0.272331,0.000%
06/01/2017,0.272331,0.000%
09/01/2017,0.272324,-0.003%
10/01/2017,0.272324,0.000%
11/01/2017,0.272324,0.000%
12/01/2017,0.272324,0.000%
13/01/2017,0.272331,0.003%
16/01/2017,0.272324,-0.003%
17/01/2017,0.272331,0.003%
18/01/2017,0.272324,-0.003%
19/01/2017,0.272324,0.000%
20/01/2017,0.272331,0.003%
23/01/2017,0.272324,-0.003%
24/01/2017,0.272331,0.003%
25/01/2017,0.272331,0.000%
